rid,title,english,synonyms,meaning,conjugation,likes,views,createdAt,updatedAt
15306,unyasi,dizziness,,"mmea wa porini ulio na majani madogomadogo yenye rangi ya kijani ambao huwa chakula cha mifugo kwa mfano ng''ombe, kondoo, mbuzi na kadhalika",,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15307,unyaufu,dehydration,,hali ya kunyauka kwa sababu ya ukosefu wa maji,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15308,unyayo,sole of the foot,"uwayo, wayo",sehemu ya chini kabisa ya mguu inayokanyaga,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15309,unyegezi,pores,kinyegezi,hali ya kuhisi kinyegezi| kutoona vizuri kwa macho,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15310,unyeleo,loud scream,unyeo,vishimo vidogovidogo katika ngozi ya binadamu vinavyosaidia kuondoa takataka kwenye mwili kwa njia ya jasho,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15311,unyende,humility,,"kelele kubwa, kali, kali: Alipomwona chatu alipiga unyende.",,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15312,unyenyefu,humbleness,"unyenyezi, unyegezi, kinyegezi",hali ya kusisimkwa au kutekenywa mwilini,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15313,unyenyekeaji,submission,,tabia ya kunyenyekea,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15314,unyenyekeo,humility,kusujudia,"tendo la kutii au kuheshimu, tendo la kunyenyekea",,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15315,unyenyekevu,humility,,"tabia ya kufanyia heshima au kutii, tabia ya kunyenyekea",,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15316,unyenyezi,-,,unyenyefu,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15317,unyeo,flirtatiousness,,,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15318,unyeti,moisture,,"namna au tabia ya kujipendekeza, tendo la kudeka",,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15319,unyevu,dampness,"unyenyevu, unyevuunyevu",hali ya kuwa na umajimaji,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15320,unyevuunyevu,straightness,,unyevu,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15321,unyofu,weakness,,"hali ya kuwa bila ya fundo au kuwa wima, hali ya kutopinda, hali ya kunyoka| ukubalifu, ulinganifu wa kitabia",,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15322,unyogovu,scraping off,"unyong'onyo, unyong'onyevu, uchovu",ukosefu wa nguvu kwenye mwili kutokana na maumivu au mawazo,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15323,unyokoaji,weakness,unyafuaji,hali ya kuchukua kitu kidogokidogo ukitumia vidole,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15324,unyokozi,debility,,tabia ya kuiba vitu vidogovidogo kama vile chakula,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15325,unyong'onyeaji,debility,,hali ya kudhoofika kwa mwili kwa sababu ya uchovu au maumivu,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15326,unyong'onyevu,exploitation,unyong'onyo,"unyogovu, hali ya kunyong''onyea",,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15327,unyonge,petty theft,kikuku,hali ya kuwa dhaifu au mnyonge,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15328,unyonyaji,trailing behind,ukupe,hali au tabia ya mtu au kikundi kupokea mapato makubwa bila ya kufanya kazi au kwa kufanya kazi kidogo tu| namna ya kunyonya,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15329,unyounyo,feather,,"kwenda kwa kuandama, fuata nyuma",,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15330,unyoya,cohabitation,,unywele unaoota kwenye mwili wa mnyama au ndege,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15331,unyumba,drinking,,hali au tendo la kuishi pamoja kama mume na mke| ngono,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15332,unyusi,nausea,,unywele ulio kwenye paji la uso juu ya kope,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15333,unywaji,eyebrow hair,,namna au tendo la kunywa kitu,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15334,unywanywa,hair,kichefuchefu,hali ya kuona kinyaa,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15335,unywele,fearfulness,,laika liotalo mwilini kwa mfano kichwani mwa mtu,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15336,uo,swimming,ala,"mfuko mwembamba aghalabu wa ngozi wa kuhifadhia sime, kisu au upanga",,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15337,uoga,scabbard,,hali ya kuogopa,,0,0,2023-02-19 13:59:52.154+00,2023-02-19 13:59:52.154+00
15338,uogaji,picking up,,namna au tendo la kuoga,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15339,uogeleaji,bathing,,namna au tendo la kuogelea,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15340,uogopaji,malice,uchaji,tabia ya kuwa na woga,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15341,uokaji,rescue,,"namna au tendo la kuoka mikate, keki na kadhalika katika tanuri",,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15342,uokoaji,lie,usalimishaji,tendo la kumtoa mtu hatarini,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15343,uokotaji,fearfulness,,hali ya kutwaa kitu kilicho chini au kilichoanguka kwa kukiinua| tendo la kumroga mtu kwa kuchukua sehemu ya kitu chake kama vile nywele au nguo yake,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15344,uokozi,salvation,,namna au tendo la kuokoa mtu au kitu,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15345,uombaji,righteousness,,namna au tendo la kuomba,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15346,uombeaji,baking,,hali ya kuomba au kutaka kitu kwa niaba ya mtu mwingine,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15347,uonevu,intercession,"dhuluma, udhalimu",tabia au tendo la kuonea,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15348,uongo,begging,uchuku,"hali au tendo la kudanganya kwa maneno yasiyo na ukweli, kinyume cha ukweli",,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15349,uongofu,leadership,,"hali ya kutokuwa na upotovu au mwenendo mbaya, tabia nzuri",,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15350,uongozi,resuscitation,,madaraka anayopewa mtu ya kusimamia au kuongoza shughuli,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15351,uopoaji,dreaming,,tendo la kutoa kitu kilicho ndani ya kitu cha majimaji: Uopoaji wa watu waliokufa maji ulikamilika jana.| tendo la kutoa mtu kutoka hali ya ugonjwa kwa kumpa matibabu,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15352,uotaji,planting,,hali ya kuona mambo mbalimbali ukiwa usingizini| uchipukaji wa mimea juu ya ardhi| tendo la kukaa kando ya moto au juani ili kupata joto,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15353,uoteshaji,growth,,upandaji wa mbegu ardhini,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15354,uoto,evil,,"hali ya mmea kuota| majani, mimea na miti iliyoota katika eneo fulani la kijiografia",,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15355,uovu,liquidity,ubaya,"hali ya kutenda maovu, kinyume cha wema",,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15356,uowevu,rotten thing,umajimaji,hali ya kuwa na majimaji,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15357,uoza,decay,"uozo, wozo",mtu au kitu ambacho thamani imedorora au kuisha: Tupilia mbali uoza wote huo!,,0,0,2023-02-19 13:59:52.217+00,2023-02-19 13:59:52.217+00
15358,uozaji,-,uozeshaji,hali ya kitu kuharibika na kutoa uvundo au harufu mbaya| tendo la kumkabidhi binti au mvulana kwa mwanamume au mwanamke katika ndoa,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15359,uozeshaji,marriage (act of marrying),,,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15360,uozi,rot,"ndoa, harusi","namna ya kuoa, shughuli zinazohusiana na kuoa",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15361,uozo,priesthood,uoza,uchafu au taka zilizooza na kunuka| hali ya kupungukiwa au kwisha thamani ya mtu au kitu,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15362,upadri,paganism,ukasisi,"kazi ya mchungaji katika kanisa la Kikatoliki, kazi ya padri",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15363,upagani,porterage,,"hali ya kufuata dini ya kienyeji isiyo na maandiko matakatifu kama Biblia au Kurani, hali ya kuwa mpagani, ya kufuata dini ya asili",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15364,upagazi,talent,uchukuzi,"kazi ya kubeba mizigo, hali au kazi ya mpagazi",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15365,upaji,giving,"kipaji, kipawa","ustadi wa kuandika, kuimba, kuchora na kadhalika alio nao mtu",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15366,upaji,painting,,namna au tendo la kumpa mtu kitu fulani,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15367,upakajirangi,holding under the arm,,"kazi, sanaa au ustadi wa kupaka rangi",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15368,upakataji,loading,,tendo la kuweka kitu au mtu mapajani,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15369,upakiaji,loading,"upakizi, upakizaji",namna au tendo la kupakia watu au vitu kwenye chombo cha kusafiria,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15370,upakizaji,loading,upakizi,upakiaji,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15371,upakizi,unloading,upakiaji,upakizaji,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15372,upakuaji,unloading,upakuzi,namna au tendo la kupakua vitu kutoka chombo cha kusafiria| utoaji wa data kutoka kwenye mtandao hadi kwa mtandao mwingine au kuichapisha kwa karatasi au kuibeba kwa diski au disketi,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15373,upakuzi,coconut poultice,,upakuaji,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15374,upamba,small knife,,pamba inayoroweshwa kwa tui la nazi na kuwekwa utosini mwa mtoto ili kumtibu,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15375,upamba,decorating,,kisu kidogo cha ukengee kitumiwacho sana na wagemaji na wasuka vikapu,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15376,upamba,differentiation,,jino la ngiri,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15377,upambaji,tusk,,namna au tendo la kupamba kitu au mtu,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15378,upambanuzi,width,,"tendo, namna au jinsi ya kupambanua mambo",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15379,upana,climbing,,upande ulio mfupi katika kitu cha umbo lenye pande nne,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15380,upandaji,direction,,namna au tendo la kupanda juu| namna au tendo la kulima mimea,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15381,upande,sword,haribika,uelekeo| sehemu upande wa kulia; upande wa kushoto,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15382,upanga,arranging,"kitara, msu",kisu kirefu chenye ncha na makali pande zote mbili kinachotumiwa kuwa ni silaha| kisu kirefu cha mbao kinachotumiwa kwa kusukia,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15383,upangaji,stacking cards,,namna au tendo la kupanga vitu au jambo fulani,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15384,upangiliaji,expansion,,tendo la kuweka karata kwa namna ya hadaa ili kupata ushindi| hali ya kuweka vitu kwa utaratibu mzuri,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15385,upangishaji,sowing season,,hali ya kumpa mtu nyumba au chumba cha kukodi kwa muda| hali ya kuwaweka watoto kwa mtu mwingine ili akutunzie kwa muda fulani,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15386,upanuzi,renting out,,namna au tendo la kupanua,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15387,upanzi,strip,,wakati au namna ya kupanda mbegu,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15388,upapasa,baldness,,mkate ambao umetengenezwa kwa tui la nazi na unga wa muhogo,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15389,upapi,cassava coconut bread,,"kipande chembamba na kirefu cha mbao, madini au nguo ambacho huwekwa mwishoni au pembezoni mwa kitu ili kuziba, kuimarisha, kuongezea au kutilia urembo",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15390,upara,short spear,kipara,sehemu ya kichwa isiyo na nywele aghalabu kwa sababu ya uzee,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15391,uparara,animosity,,mkuki ulio mfupi uliokuwa ukitumiwa vitani zamani za kale,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15392,upasi,reconciliation,,hali ya kutopendana,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15393,upasuaji,reconciliation,operesheni,"tendo la kupasua kitu kwa mfano mbao, kitambaa au karatasi| tendo la daktari kupasua mwili wa binadamu ili kutibu sehemu yenye maradhi",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15394,upatanishaji,surgery,,tendo la kupatanisha watu wanaogombana,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15395,upatanishi,reconciliation,,namna ya kupatanisha watu wanaogombana,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15396,upatanisho,loincloth,"suluhu, suluhisho",hali ya kupatanisha pande mbili au zaidi zilizo na ugomvi| uwiano katika sentensi ambapo nomino huambatishwa maneno mengine yanayokubaliana kwa mujibu wa sheria za kisarufi ili kuleta maana kamili na inayoeleweka,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15397,upati,deceit,"ubinda, kibinda, windasodo",nguo inayovaliwa kwa kupitishwa katika pachipachi za mapaja,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15398,upatiara,availability,"chuku, ulaghai",udanganyifu,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15399,upatikanaji,accusations,,hali ya kupata kitu,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15400,upatilivu,retribution,,mashtaka juu ya uovu uliofanyiwa na mtu hapo zamani,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15401,upatilizi,collection plate,"kisasi, adhabu",tendo la kulipiza ubaya uliofanyiwa na mtu| mateso anayopewa mtu aliyevunja kanuni au sheria,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15402,upatu,pole,kipatu,"kifaa cha chuma au shaba, kilichofanana na sinia au ufuniko na hupigwa wakati wa kutangaza jambo mitaani au kucheza ngoma| sinia kubwa inayowekwa kwenye sherehe ili kuwekea zawadi zilizoletwa na wageni kwa mfano pesa| fedha au bidhaa zinazokusanywa kati",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15403,upau,fading,"mhimili, mwino",boriti au mti mrefu na mwembamba kiasi unaotumika kupaulia nyumba,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15404,upaukaji,exaggeration,ufifiaji,upotezaji rangi ya asili ya kitu fulani kwa kuchujuka au kukwajuka,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15405,upawa,prodding stick,ukasi,"kifaa chenye kipande cha kifuu cha nazi na mpini, kinachofanana na kijiko kikubwa na hutumika kukorogea au kuchotea mchuzi",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15406,upayukaji,coconut shell ladle,,"uongeaji usio na mantiki, busara au heshima",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15407,upekecho,prodding,,kijiti kitumikacho kupekechea,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15408,upekecho,inquisitiveness,,utumiaji wa kijiti au kipande cha chuma kupekecha,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15409,upekepeke,provocativeness,,desturi ya kutaka kujua mambo ya watu wengine,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15410,upeketevu,espionage,ufidhuli,hulka ya kuchokoza watu kwa maneno au vitendo,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15411,upekuzi,charm,"upelelezi, sachi, speksheni",tendo au hali ya kutafutatafuta mambo,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15412,upele,sending,"ukurutu, uturuturu",uvimbe mdogomdogo ulioenea mwilini aghalabu huwasha na kutoa usaha,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15413,upelekaji,fish hook,,namna au tendo la kupeleka kitu| kazi za kusafirisha vitu,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15414,upelelezi,skin rash,"upekuzi, udadisi",ujasusi| desturi ya kutaka kujua mambo yanayohusu taifa au mtu,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15415,upembe,loving each other,,"sehemu ngumu ya mwili yenye ncha inayoota kwenye kichwa cha mnyama kwa mfano mbuzi, ng''ombe au paa",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15416,upembo,favoritism,"chogoe, kigovya",kingoe,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15417,upendano,rummaging,,matendo au namna ya kupendana,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15418,upendeleo,charming,tajamala,"hali, tabia au tendo la kupendelea",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15419,upendezaji,horn,upendezi,namna au tendo la kupendeza,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15420,upendezi,love,,upendezaji,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15421,upendo,eaves,"huba, mapenzi",hali ya kuvutia moyoni na mtu au kitu,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15422,upenu,infiltration,"kikopesa, ushoroba",sehemu ya paa inayoning''inia nje ya ukuta| sehemu ndogo yenye paa nje ya nyumba inayotumika kama sehemu ya kupumzika,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15423,upenyaji,infiltration,,upitaji wa siri katika mahali ambapo pana ugumu wa kupita,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15424,upenyezaji,infiltration,,uingiaji au uingizaji wa kitu kupitia nafasi nyembamba au yenye ulinzi mkali,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15425,upenyezi,penetration,,namna au tendo la kuingiza kitu mahali fulani bila kufuata utaratibu,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15426,upenyo,limit,mwanya,"hali, namna au tendo la kupenya| nafasi ambayo ni ya kupenya",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15427,upeo,bean membrane,mkono,"kiwango cha mwisho kabisa cha uwezo wa macho kuona kitu, kuhisi au kutendeka kwa jambo",,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15428,upepe,wind-driven rain,,utando mweupe mwembamba unaozunguka mbegu ya harage baada ya kutoa ganda,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15429,upepea,fanning,,mvua inayoingia ndani ya nyumba kupitia madirishani kutokana na kuambatana na upepo,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15430,upepeaji,fanning,,tendo la kupepea| tia joto mahali kwa njia ya kuupepea moto uelekee huko kwa mfano uivishaji wa ndizi,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15431,upepeaji,fan,upepezi,hali ya kupepea,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15432,upepeo,fanning,,kifaa cha mkono cha kupepelea hewa unapoona joto au kupoza chakula,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15433,upepezi,wind,,upepeaji,,0,0,2023-02-19 13:59:52.218+00,2023-02-19 13:59:52.218+00
15434,upepo,umbilical cord plant,,"hewa ambayo haijatulia na aghalabu huenda mbio, hewa ya kuvuma",,0,0,2023-02-19 13:59:52.219+00,2023-02-19 13:59:52.219+00
15435,upera,quickly,,mmea unaotoa kamba za kufungia kitovu cha mtoto anapozaliwa,,0,0,2023-02-19 13:59:52.219+00,2023-02-19 13:59:52.219+00
15436,upesi,quickly,"mbio, upesiupesi, harakaharaka, chapuchapu",kwa haraka,,0,0,2023-02-19 13:59:52.219+00,2023-02-19 13:59:52.219+00
15437,upesiupesi,loop,"chapuchapu, shoti, harakaharaka, hima",kasi,,0,0,2023-02-19 13:59:52.219+00,2023-02-19 13:59:52.219+00
15438,upete,measuring,,,,0,0,2023-02-19 13:59:52.304+00,2023-02-19 13:59:52.304+00
15439,upeto,fighting for,,"kipande cha waya wa madini kilichopindwa kuwa kama duara aghalabu kutengeneza mnyororo, kitu cha madini kilichopetwa| namna ya kupeta au hali ya kupetwa",,0,0,2023-02-19 13:59:52.304+00,2023-02-19 13:59:52.304+00
15440,upevu,cooking,ubivu,hali ya kuiva au kupevuka,,0,0,2023-02-19 13:59:52.304+00,2023-02-19 13:59:52.304+00
15441,upigaji,secondary level,,namna au tendo la kupiga,,0,0,2023-02-19 13:59:52.304+00,2023-02-19 13:59:52.304+00
15442,upiganaji,-,,namna au tendo la kupigana,,0,0,2023-02-19 13:59:52.304+00,2023-02-19 13:59:52.304+00
15443,upiganiaji,curve,,"namna au tendo la kumpigania mtu, kitu au jambo",,0,0,2023-02-19 13:59:52.304+00,2023-02-19 13:59:52.304+00
15444,upikaji,bending,upishi,namna au tendo la kupika chakula,,0,0,2023-02-19 13:59:52.304+00,2023-02-19 13:59:52.304+00
15445,upili,bow (weapon),sekondari,hali ya kuwa mbilimbili| hali ya kuwa kwenye hatua ya pili: James amejiunga na shule ya upili,,0,0,2023-02-19 13:59:52.304+00,2023-02-19 13:59:52.304+00
15446,upimaji,rainbow,,"namna au tendo la kupima au kutathmini utendaji, ubora, ukubwa, urefu, uzito na kadhalika",,0,0,2023-02-19 13:59:52.304+00,2023-02-19 13:59:52.304+00
15447,upinda,fighting,,kawaida,,0,0,2023-02-19 13:59:52.304+00,2023-02-19 13:59:52.304+00
15448,upindaji,opposition,,namna kitu kinavyopoteza unyoofu wake,,0,0,2023-02-19 13:59:52.304+00,2023-02-19 13:59:52.304+00
15449,upinde,cooking,"uta, upindi","silaha ya kupigia mshale, iliyotengenezwa kwa kupinda ujiti kama nusu duara na kuunganisha ncha zake kwa kamba ya ngozi au katani| kitu chochote kirefu kilichopindwa kuwa kama nusu duara",,0,0,2023-02-19 13:59:52.304+00,2023-02-19 13:59:52.304+00
